@relation fitness_decision_mining

@attribute region {Africa,Asia,Europe,North_America,Oceania,South_America}
@attribute year numeric
@attribute fitness_participation_rate numeric
@attribute gym_penetration_rate numeric
@attribute urban_population_percentage numeric
@attribute obesity_rate numeric
@attribute gdp_per_capita_usd numeric
@attribute average_membership_cost_usd numeric
@attribute insufficient_physical_activity_pct numeric
@attribute membership_growth_pct numeric
@attribute participation_change numeric
@attribute inactivity_change numeric
@attribute members_per_gym numeric
@attribute revenue_per_member numeric
@attribute decision_priority {Affordable_Access_Action,Balanced_Maintenance,Capacity_Expansion,Health_Risk_Intervention,Premium_Retention}

@data
Europe,2000.000000,0.392900,0.069400,0.667700,0.130000,24487.297500,20.680000,0.330900,0.000000,0.000000,0.000000,1178.580508,248.159994,Affordable_Access_Action
Europe,2001.000000,0.396600,0.071500,0.668400,0.133300,24430.496000,20.650000,0.325000,3.383847,0.003700,-0.005900,1178.512295,247.799967,Affordable_Access_Action
Europe,2002.000000,0.400300,0.075500,0.668900,0.136500,26334.862200,21.830000,0.319000,6.031500,0.003700,-0.006000,1193.350294,261.960049,Balanced_Maintenance
Europe,2003.000000,0.404000,0.082500,0.669300,0.139400,32110.116000,25.410000,0.313000,9.866153,0.003700,-0.006000,1231.555147,304.920217,Balanced_Maintenance
Europe,2004.000000,0.407700,0.088700,0.669600,0.142100,36614.250700,28.200000,0.306900,8.217730,0.003700,-0.006100,1258.718750,338.400231,Balanced_Maintenance
Europe,2005.000000,0.411500,0.093400,0.669800,0.144600,38157.370200,29.160000,0.300700,5.987956,0.003800,-0.006200,1265.957166,349.920099,Balanced_Maintenance
Europe,2006.000000,0.415200,0.098900,0.670000,0.146900,40382.207800,30.540000,0.294400,6.410423,0.003700,-0.006300,1277.650000,366.480084,Balanced_Maintenance
Europe,2007.000000,0.419000,0.107200,0.670200,0.149000,46622.962300,34.410000,0.288100,8.722802,0.003800,-0.006300,1305.465492,412.919920,Balanced_Maintenance
Europe,2008.000000,0.422900,0.114900,0.670400,0.150800,51581.398200,37.480000,0.281600,7.588789,0.003900,-0.006500,1326.613037,449.760098,Balanced_Maintenance
Europe,2009.000000,0.426900,0.118100,0.670700,0.152400,47857.444700,35.170000,0.275100,2.984773,0.004000,-0.006500,1311.633822,422.040157,Balanced_Maintenance
Europe,2010.000000,0.431000,0.122700,0.671000,0.153600,46611.139300,34.400000,0.268400,4.161773,0.004100,-0.006700,1305.384224,412.800199,Balanced_Maintenance
Europe,2011.000000,0.435100,0.131100,0.671500,0.154600,51116.895400,37.190000,0.261800,7.254160,0.004100,-0.006600,1324.262335,446.280046,Balanced_Maintenance
Europe,2012.000000,0.439200,0.134900,0.672100,0.155500,48250.405900,35.420000,0.255100,3.323331,0.004100,-0.006700,1312.972286,425.040132,Balanced_Maintenance
Europe,2013.000000,0.443400,0.141900,0.673000,0.156300,50305.354600,36.690000,0.248600,5.807742,0.004200,-0.006500,1320.603732,440.280024,Balanced_Maintenance
Europe,2014.000000,0.447700,0.148100,0.674200,0.157200,51314.972300,37.320000,0.242200,5.186315,0.004300,-0.006400,1325.094241,447.839983,Balanced_Maintenance
Europe,2015.000000,0.452000,0.147600,0.675600,0.158200,43915.228000,32.730000,0.236000,0.813298,0.004300,-0.006200,1293.871197,392.760123,Balanced_Maintenance
Europe,2016.000000,0.456200,0.153500,0.677200,0.159500,45061.499400,33.440000,0.230000,5.086470,0.004200,-0.006000,1299.077519,401.279961,Premium_Retention
Europe,2017.000000,0.460400,0.159800,0.679100,0.161000,47163.742600,34.740000,0.224300,4.882564,0.004200,-0.005700,1308.005581,416.880101,Premium_Retention
Europe,2018.000000,0.464600,0.082000,0.681000,0.162700,51194.075000,37.240000,0.218600,-48.444641,0.004200,-0.005700,1325.270567,446.879829,Balanced_Maintenance
Europe,2019.000000,0.468800,0.170400,0.683200,0.164400,49885.994700,36.430000,0.213100,108.761758,0.004200,-0.005500,1319.408893,437.159989,Premium_Retention
Europe,2020.000000,0.472900,0.135000,0.685400,0.166200,48716.409900,35.700000,0.207800,-20.449635,0.004100,-0.005300,1314.284934,428.400056,Premium_Retention
Europe,2021.000000,0.477000,0.162500,0.687700,0.168200,53648.643800,38.760000,0.202600,20.875665,0.004100,-0.005200,1333.825848,465.120153,Premium_Retention
Europe,2022.000000,0.481000,0.175200,0.690000,0.170400,52336.772500,37.950000,0.197600,8.848175,0.004000,-0.005000,1328.828020,455.400078,Premium_Retention
Europe,2023.000000,0.482100,0.076700,0.692300,0.170400,56579.504200,40.580000,0.197600,-55.807049,0.001100,0.000000,500.000000,486.960000,Balanced_Maintenance
Europe,2024.000000,0.483100,0.191900,0.694700,0.170400,58268.878800,41.630000,0.197600,151.590571,0.001000,0.000000,1350.562883,499.559880,Premium_Retention
Europe,2025.000000,0.483100,0.193600,0.694700,0.170400,58268.878800,41.630000,0.197600,0.868077,0.000000,0.000000,1349.864742,499.560113,Premium_Retention
Europe,2026.000000,0.483100,0.195000,0.694700,0.170400,58268.878800,41.630000,0.197600,0.736931,0.000000,0.000000,1350.575849,499.559903,Premium_Retention
Asia,2000.000000,0.388400,0.010200,0.511300,0.140600,655.097200,5.000000,0.225100,0.000000,0.000000,0.000000,650.896825,59.999671,Balanced_Maintenance
Asia,2001.000000,0.388800,0.010500,0.511600,0.145100,703.671000,5.000000,0.224500,3.693317,0.000400,-0.000600,649.175573,60.000259,Balanced_Maintenance
Asia,2002.000000,0.389300,0.010800,0.512100,0.149800,763.108900,5.000000,0.223900,4.010959,0.000500,-0.000600,650.389706,60.000328,Balanced_Maintenance
Asia,2003.000000,0.391700,0.011300,0.517300,0.154500,883.692600,5.000000,0.223600,5.101014,0.002400,-0.000300,650.104895,59.999796,Balanced_Maintenance
Asia,2004.000000,0.394200,0.013000,0.522800,0.159000,1045.013600,5.000000,0.223300,16.293229,0.002500,-0.000300,684.253165,60.000185,Capacity_Expansion
Asia,2005.000000,0.395200,0.017300,0.525000,0.163300,1578.367300,5.050000,0.223100,33.957378,0.001000,-0.000200,787.086957,60.599928,Capacity_Expansion
Asia,2006.000000,0.395900,0.022600,0.526500,0.167700,2472.957300,5.490000,0.223100,32.538806,0.000700,0.000000,896.953271,65.879931,Capacity_Expansion
Asia,2007.000000,0.396500,0.028800,0.528300,0.172200,3851.330200,6.150000,0.223300,28.901578,0.000600,0.000200,1005.788618,73.800044,Capacity_Expansion
Asia,2008.000000,0.397400,0.035000,0.530600,0.176800,5574.468100,6.990000,0.223700,24.069209,0.000900,0.000400,1100.275986,83.879942,Capacity_Expansion
Asia,2009.000000,0.397400,0.034900,0.531400,0.182100,4950.399500,6.680000,0.224200,1.790036,0.000000,0.000500,1070.109589,80.160126,Balanced_Maintenance
Asia,2010.000000,0.397700,0.038900,0.532800,0.187900,5843.533800,7.120000,0.224800,12.792826,0.000300,0.000600,1111.817035,85.440067,Capacity_Expansion
Asia,2011.000000,0.398300,0.043900,0.535100,0.194000,7189.818700,7.770000,0.225600,14.317654,0.000600,0.000800,1161.118156,93.239975,Capacity_Expansion
Asia,2012.000000,0.399100,0.046500,0.538100,0.200400,7495.865300,7.920000,0.226400,7.322019,0.000800,0.000800,1171.840108,95.039902,Balanced_Maintenance
Asia,2013.000000,0.400200,0.049300,0.541800,0.207000,7875.345400,8.100000,0.227400,7.396932,0.001100,0.001000,1184.678571,97.200080,Balanced_Maintenance
Asia,2014.000000,0.401600,0.051300,0.546300,0.213800,7890.840300,8.110000,0.228400,5.334264,0.001400,0.001000,1184.421308,97.319926,Balanced_Maintenance
Asia,2015.000000,0.403300,0.046600,0.551600,0.220900,5500.503600,6.950000,0.229500,-8.124440,0.001700,0.001100,1096.156098,83.399983,Balanced_Maintenance
Asia,2016.000000,0.405200,0.042000,0.557600,0.228300,3880.685200,6.170000,0.230700,-8.908737,0.001900,0.001200,1008.339901,74.040082,Balanced_Maintenance
Asia,2017.000000,0.407400,0.044600,0.564300,0.235900,4147.198100,6.300000,0.231900,7.254767,0.002200,0.001200,1025.901869,75.600010,Balanced_Maintenance
Asia,2018.000000,0.409900,0.048500,0.571800,0.243700,4739.794300,6.580000,0.233200,9.711993,0.002500,0.001300,1058.747253,78.959938,Balanced_Maintenance
Asia,2019.000000,0.413100,0.050200,0.581300,0.251600,4805.753700,6.610000,0.234500,4.431528,0.003200,0.001300,1061.345992,79.320064,Balanced_Maintenance
Asia,2020.000000,0.413100,0.037900,0.582900,0.259300,4229.910600,6.340000,0.236000,-23.885362,0.000000,0.001500,1029.344086,76.079955,Balanced_Maintenance
Asia,2021.000000,0.412500,0.049000,0.583700,0.267000,5408.045400,6.910000,0.237500,29.611194,-0.000600,0.001500,1090.773626,82.919940,Capacity_Expansion
Asia,2022.000000,0.411900,0.060400,0.584400,0.275000,7770.594200,8.050000,0.239200,23.481670,-0.000600,0.001700,1180.813102,96.600057,Balanced_Maintenance
Asia,2023.000000,0.412200,0.061800,0.585100,0.275000,7133.028400,7.740000,0.239200,2.445328,0.000300,0.000000,1158.354244,92.880002,Balanced_Maintenance
Asia,2024.000000,0.412500,0.063000,0.585700,0.275000,7283.849900,7.810000,0.239200,2.325478,0.000300,0.000000,1163.818841,93.720043,Balanced_Maintenance
Asia,2025.000000,0.412500,0.063500,0.585700,0.275000,7283.849900,7.810000,0.239200,0.868113,0.000000,0.000000,1165.476619,93.720053,Balanced_Maintenance
Asia,2026.000000,0.412500,0.064000,0.585700,0.275000,7283.849900,7.810000,0.239200,0.736877,0.000000,0.000000,1163.600713,93.720063,Balanced_Maintenance
Asia,2000.000000,0.480500,0.050900,0.878400,0.236400,14214.483700,11.160000,0.316600,0.000000,0.000000,0.000000,1350.958333,133.919224,Balanced_Maintenance
Asia,2001.000000,0.478000,0.051500,0.878400,0.244700,13573.234000,10.850000,0.320200,5.122907,-0.002500,0.003600,1310.923077,130.199712,Balanced_Maintenance
Asia,2002.000000,0.476600,0.053100,0.881400,0.253200,13501.470900,10.820000,0.323700,10.702969,-0.001400,0.003500,1301.103448,129.841355,Balanced_Maintenance
Asia,2003.000000,0.476800,0.056200,0.888300,0.260400,14486.026900,11.300000,0.327100,13.868865,0.000200,0.003400,1342.656250,135.600954,Balanced_Maintenance
Asia,2004.000000,0.478400,0.060200,0.898600,0.265400,15963.949300,12.010000,0.330200,15.414873,0.001600,0.003100,1340.216216,144.121421,Balanced_Maintenance
Asia,2005.000000,0.481100,0.065100,0.911700,0.269600,17966.165800,12.980000,0.333100,16.663306,0.002700,0.002900,1377.404762,155.760886,Balanced_Maintenance
Asia,2006.000000,0.484700,0.069700,0.927200,0.274400,19267.282600,13.610000,0.336000,15.674751,0.003600,0.002900,1394.145833,163.318878,Balanced_Maintenance
Asia,2007.000000,0.488800,0.075000,0.944600,0.280000,20908.404300,14.400000,0.339000,16.452726,0.004100,0.003000,1416.890909,172.799856,Balanced_Maintenance
Asia,2008.000000,0.493300,0.081300,0.963500,0.286400,23299.499300,15.560000,0.342100,15.163803,0.004500,0.003100,1447.516129,186.720244,Balanced_Maintenance
Asia,2009.000000,0.498100,0.082100,0.983300,0.293300,19465.314100,13.700000,0.345300,7.757449,0.004800,0.003200,1401.565217,164.399832,Health_Risk_Intervention
Asia,2010.000000,0.498200,0.088400,1.000000,0.300300,21819.329100,14.840000,0.348300,12.357819,0.000100,0.003000,1429.723684,178.080334,Health_Risk_Intervention
Asia,2011.000000,0.496000,0.095300,1.000000,0.306300,25032.786800,16.400000,0.351200,4.831629,-0.002200,0.002900,1460.371795,196.799656,Health_Risk_Intervention
Asia,2012.000000,0.493900,0.100500,1.000000,0.311200,26438.673300,17.080000,0.354000,6.616685,-0.002100,0.002800,1481.048780,204.960732,Health_Risk_Intervention
Asia,2013.000000,0.491500,0.104800,1.000000,0.316900,26989.760100,17.340000,0.357000,8.093309,-0.002400,0.003000,1491.761364,208.080663,Health_Risk_Intervention
Asia,2014.000000,0.489000,0.107900,1.000000,0.323200,26451.796600,17.080000,0.360300,8.021329,-0.002500,0.003300,1477.135417,204.959748,Health_Risk_Intervention
Asia,2015.000000,0.486600,0.108400,1.000000,0.328200,23734.055100,15.770000,0.363500,4.740312,-0.002400,0.003200,1456.147059,189.239748,Health_Risk_Intervention
Asia,2016.000000,0.484300,0.111600,1.000000,0.332600,23800.001400,15.800000,0.366600,6.985935,-0.002300,0.003100,1457.825688,189.599838,Health_Risk_Intervention
Asia,2017.000000,0.482000,0.115700,1.000000,0.337100,24784.769400,16.280000,0.369600,9.271065,-0.002300,0.003000,1471.483051,195.359628,Health_Risk_Intervention
Asia,2018.000000,0.479500,0.120100,1.000000,0.342500,26324.406700,17.020000,0.372700,3.965790,-0.002500,0.003100,1479.680328,204.240493,Health_Risk_Intervention
Asia,2019.000000,0.477000,0.123600,1.000000,0.348800,27259.743900,17.470000,0.376000,1.564915,-0.002500,0.003300,1490.617886,209.640298,Health_Risk_Intervention
Asia,2020.000000,0.474400,0.095400,1.000000,0.356700,24342.844500,16.060000,0.379400,-23.421291,-0.002600,0.003400,1462.541667,192.719830,Health_Risk_Intervention
Asia,2021.000000,0.471700,0.114700,1.000000,0.365500,27147.808400,17.420000,0.383000,22.930258,-0.002700,0.003600,1487.922414,209.040348,Health_Risk_Intervention
Asia,2022.000000,0.469300,0.127500,1.000000,0.371900,30470.521900,19.030000,0.386100,12.617107,-0.002400,0.003100,1518.562500,228.359689,Health_Risk_Intervention
Asia,2023.000000,0.469300,0.133100,1.000000,0.371900,29290.128400,18.450000,0.386100,7.993785,0.000000,0.000000,1510.172662,221.400140,Health_Risk_Intervention
Asia,2024.000000,0.469300,0.134900,1.000000,0.371900,29653.568300,18.630000,0.386100,2.067037,0.000000,0.000000,1508.823944,223.560132,Health_Risk_Intervention
Asia,2025.000000,0.469300,0.136000,1.000000,0.371900,29653.568300,18.630000,0.386100,0.868133,0.000000,0.000000,1511.279720,223.560114,Health_Risk_Intervention
Asia,2026.000000,0.469300,0.137000,1.000000,0.371900,29653.568300,18.630000,0.386100,0.737114,0.000000,0.000000,1511.847222,223.559613,Health_Risk_Intervention
Asia,2000.000000,0.272800,0.006000,0.233100,0.007600,396.670700,5.000000,0.216600,0.000000,0.000000,0.000000,649.150280,59.999994,Balanced_Maintenance
Asia,2001.000000,0.274900,0.006300,0.237000,0.008400,394.656400,5.000000,0.215300,5.561843,0.002100,-0.001300,648.943225,59.999995,Balanced_Maintenance
Asia,2002.000000,0.277100,0.006500,0.241100,0.009300,393.886400,5.000000,0.214200,5.781134,0.002200,-0.001100,649.114531,59.999980,Balanced_Maintenance
Asia,2003.000000,0.279300,0.006800,0.245500,0.010300,426.748800,5.000000,0.213200,6.033548,0.002200,-0.001000,648.802969,60.000000,Balanced_Maintenance
Asia,2004.000000,0.281600,0.007100,0.250100,0.011400,455.614000,5.000000,0.212300,6.247881,0.002300,-0.000900,649.047649,59.999976,Balanced_Maintenance
Asia,2005.000000,0.284000,0.007500,0.254800,0.012700,480.085900,5.000000,0.211500,6.407492,0.002400,-0.000800,648.991045,60.000009,Balanced_Maintenance
Asia,2006.000000,0.286300,0.007900,0.259500,0.014000,490.388000,5.000000,0.210800,6.504057,0.002300,-0.000700,648.970291,59.999993,Balanced_Maintenance
Asia,2007.000000,0.288500,0.008300,0.264200,0.015500,537.955500,5.000000,0.210100,6.551168,0.002200,-0.000700,648.926881,59.999977,Balanced_Maintenance
Asia,2008.000000,0.290800,0.008800,0.268700,0.017100,613.062000,5.000000,0.209400,6.526941,0.002300,-0.000700,648.951605,60.000001,Balanced_Maintenance
Asia,2009.000000,0.292900,0.009300,0.273100,0.018800,679.211500,5.000000,0.208800,6.437658,0.002100,-0.000600,649.060789,59.999996,Balanced_Maintenance
Asia,2010.000000,0.295000,0.009800,0.277300,0.020600,757.385300,5.000000,0.208000,6.281001,0.002100,-0.000800,648.878219,60.000008,Balanced_Maintenance
Asia,2011.000000,0.297000,0.010300,0.281100,0.022500,837.336900,5.000000,0.207200,6.131389,0.002000,-0.000800,649.003702,59.999983,Balanced_Maintenance
Asia,2012.000000,0.298900,0.010800,0.284800,0.024600,859.680500,5.000000,0.206500,5.964590,0.001900,-0.000700,649.003494,59.999994,Balanced_Maintenance
Asia,2013.000000,0.300700,0.011900,0.288400,0.026700,958.263000,5.000000,0.205800,11.363156,0.001800,-0.000700,664.693324,59.999996,Capacity_Expansion
Asia,2014.000000,0.302500,0.013800,0.291900,0.029100,1094.462000,5.000000,0.205200,16.876785,0.001800,-0.000600,697.441987,59.999994,Capacity_Expansion
Asia,2015.000000,0.304200,0.015600,0.295400,0.031500,1224.386500,5.000000,0.204700,14.042478,0.001700,-0.000500,724.973999,59.999998,Capacity_Expansion
Asia,2016.000000,0.305800,0.019800,0.298800,0.034200,1649.283800,5.000000,0.204200,28.089859,0.001600,-0.000500,798.457674,59.999995,Capacity_Expansion
Asia,2017.000000,0.307400,0.021700,0.302000,0.037000,1811.082200,5.000000,0.203800,10.471331,0.001600,-0.000400,821.405380,59.999999,Capacity_Expansion
Asia,2018.000000,0.308900,0.023400,0.305200,0.039900,1965.243700,5.000000,0.203500,9.066361,0.001500,-0.000300,841.545594,60.000001,Balanced_Maintenance
Asia,2019.000000,0.310300,0.025200,0.308200,0.042900,2129.799000,5.000000,0.203300,8.508008,0.001400,-0.000200,861.467662,60.000000,Balanced_Maintenance
Asia,2020.000000,0.311700,0.020700,0.311200,0.046100,2248.850800,5.000000,0.203100,-16.975903,0.001400,-0.000200,874.809584,60.000001,Balanced_Maintenance
Asia,2021.000000,0.313000,0.025800,0.314000,0.049400,2482.849200,5.000000,0.203000,25.454685,0.001300,-0.000100,899.148110,59.999993,Capacity_Expansion
Asia,2022.000000,0.314200,0.029400,0.316700,0.052900,2716.485900,5.000000,0.203000,15.160960,0.001200,0.000000,921.393900,60.000002,Capacity_Expansion
Asia,2023.000000,0.316300,0.030200,0.321600,0.052900,2551.017700,5.000000,0.203000,3.816648,0.002100,0.000000,905.827236,59.999999,Balanced_Maintenance
Asia,2024.000000,0.318600,0.031000,0.326800,0.052900,2593.416100,5.000000,0.203000,3.894731,0.002300,0.000000,909.890506,60.000001,Balanced_Maintenance
Asia,2025.000000,0.318600,0.031200,0.326800,0.052900,2593.416100,5.000000,0.203000,0.868123,0.000000,0.000000,909.935906,60.000002,Balanced_Maintenance
Asia,2026.000000,0.318600,0.031500,0.326800,0.052900,2593.416100,5.000000,0.203000,0.736887,0.000000,0.000000,909.923551,60.000003,Balanced_Maintenance
Europe,2000.000000,0.354900,0.072300,0.820200,0.163100,23098.886500,19.820000,0.471100,0.000000,0.000000,0.000000,1166.952756,237.839994,Affordable_Access_Action
Europe,2001.000000,0.362500,0.074600,0.823400,0.166700,23015.071300,19.770000,0.461200,3.612882,0.007600,-0.009900,1165.078907,237.239922,Affordable_Access_Action
Europe,2002.000000,0.370100,0.079100,0.826500,0.170200,25006.191400,21.000000,0.451300,6.475233,0.007600,-0.009900,1181.362717,252.000006,Affordable_Access_Action
Europe,2003.000000,0.377800,0.086700,0.829600,0.173800,30655.209300,24.510000,0.441300,10.105896,0.007700,-0.010000,1222.987772,294.120159,Affordable_Access_Action
Europe,2004.000000,0.385500,0.093800,0.832700,0.177200,35429.407800,27.470000,0.431300,8.584976,0.007700,-0.010000,1251.464789,329.640002,Affordable_Access_Action
Europe,2005.000000,0.393300,0.098900,0.835600,0.180400,36809.701300,28.320000,0.421200,6.032061,0.007800,-0.010100,1259.235723,339.840057,Affordable_Access_Action
Europe,2006.000000,0.401200,0.104800,0.838600,0.183500,38705.106800,29.500000,0.411100,6.661643,0.007900,-0.010100,1269.103330,354.000104,Balanced_Maintenance
Europe,2007.000000,0.409100,0.113500,0.841500,0.186300,44319.165400,32.980000,0.400800,9.112629,0.007900,-0.010300,1295.509130,395.759925,Balanced_Maintenance
Europe,2008.000000,0.417100,0.121500,0.844300,0.188900,48303.398000,35.450000,0.390500,7.909004,0.008000,-0.010300,1313.330979,425.399955,Balanced_Maintenance
Europe,2009.000000,0.425200,0.125300,0.847000,0.191300,44923.340000,33.350000,0.380000,3.932737,0.008100,-0.010500,1298.172745,400.200072,Balanced_Maintenance
Europe,2010.000000,0.433400,0.130900,0.849700,0.193400,44197.393700,32.900000,0.369500,5.402988,0.008200,-0.010500,1294.988193,394.799940,Balanced_Maintenance
Europe,2011.000000,0.441500,0.139600,0.852300,0.195200,47760.829900,35.110000,0.359000,8.075919,0.008100,-0.010500,1310.312075,421.319994,Balanced_Maintenance
Europe,2012.000000,0.449700,0.143800,0.854900,0.196900,44874.170900,33.320000,0.348500,3.661822,0.008200,-0.010500,1298.660976,399.840110,Balanced_Maintenance
Europe,2013.000000,0.457800,0.151600,0.857400,0.198700,46964.594700,34.620000,0.338100,5.945273,0.008100,-0.010400,1306.810811,415.440003,Premium_Retention
Europe,2014.000000,0.465700,0.158600,0.859800,0.200500,47995.778700,35.260000,0.327900,5.039709,0.007900,-0.010200,1311.887823,423.119894,Premium_Retention
Europe,2015.000000,0.473500,0.158400,0.862200,0.202600,40893.804500,30.850000,0.317900,0.477158,0.007800,-0.010000,1279.434097,370.200016,Premium_Retention
